,Unnamed: 0,code,filename,causal_event,sentence_nb,causal_type,avg_strength,agreement_score,text,batch_code,label
2435,2435.0,NEG,SelfWillUmbrellaPW.txt,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing  .",1,IRAC,3.0,4,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing . . . That first suicide , which he had not only looked upon but also helped Mboya – the nice nurse – to cut down , had suspended herself from the completely reliable pipe – and so in death she was wedged in the awkward gap between it and a white-painted window that had been halved lengthwise when this cubicle was partitioned into existence – yet more evidence – if any were needed – of how the hospital altered its own cellular structure to create new morphologies for new pathologies to be diagnosed by psychiatrists accredited by new professional associations . . . while the inmates remained the same , patient only in the way she now was : inert , with no sign of her bowels having been emptied apart from . . . that smell .",test1,0.0
2411,2411.0,NEG,SelfWillUmbrellaPW.txt,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing  .",1,IRAC,3.0,4,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing . . . That first suicide , which he had not only looked upon but also helped Mboya – the nice nurse – to cut down , had suspended herself from the completely reliable pipe – and so in death she was wedged in the awkward gap between it and a white-painted window that had been halved lengthwise when this cubicle was partitioned into existence – yet more evidence – if any were needed – of how the hospital altered its own cellular structure to create new morphologies for new pathologies to be diagnosed by psychiatrists accredited by new professional associations . . . while the inmates remained the same , patient only in the way she now was : inert , with no sign of her bowels having been emptied apart from . . . that smell .",test1,0.0
6421,6427.0,NEG,SilberJoanFoolsStoriesPW.txt,"If my praise of his body ran to candid exactness , if I was moved to use blunt and stumbling language to exalt something we ’d done , he would laugh and say , “ Yes , yes , ” but not happily  .",1,IRAC,3.0,4,"If my praise of his body ran to candid exactness , if I was moved to use blunt and stumbling language to exalt something we ’d done , he would laugh and say , “ Yes , yes , ” but not happily .",AY,0.0
11755,14183.0,NEG,ErskineKathrynMockingbirdMG.txt,"I wish I could go in and say , Devon I ’m hungry , and he ’d grin so his dimples show and he ’d say , You and me both , and we ’d go find Dad and order pizza because it ’s Thursday and we ’d eat warm drippy extra-cheese pizza in front of Wheel of Fortune and Jeopardy  .",1,IRAC,3.0,4,"I wish I could go in and say , Devon I ’m hungry , and he ’d grin so his dimples show and he ’d say , You and me both , and we ’d go find Dad and order pizza because it ’s Thursday and we ’d eat warm drippy extra-cheese pizza in front of Wheel of Fortune and Jeopardy .",MD,0.0
3468,3468.0,NEG,BimbiStoriesforChild.txt,"A little farther on , but close at hand , is a cloister with beautiful marble columns and tombs , and a colossal wood-carved Calvary , and beside that a small and very rich chapel ; indeed , so full is the little town of the undisturbed past , that to walk in it is like opening a missal of the Middle Ages , all emblazoned and illuminated with saints and warriors , and it is so clean , and so still , and so noble , by reason of its monuments and its historic color , that I marvel much no one has ever cared to sing its praises  .",1,IRAC,3.0,4,"A little farther on , but close at hand , is a cloister with beautiful marble columns and tombs , and a colossal wood-carved Calvary , and beside that a small and very rich chapel ; indeed , so full is the little town of the undisturbed past , that to walk in it is like opening a missal of the Middle Ages , all emblazoned and illuminated with saints and warriors , and it is so clean , and so still , and so noble , by reason of its monuments and its historic color , that I marvel much no one has ever cared to sing its praises .",test1,0.0
2528,2528.0,NEG,SelfWillUmbrellaPW.txt,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing  .",1,IRAC,3.0,4,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing . . . That first suicide , which he had not only looked upon but also helped Mboya – the nice nurse – to cut down , had suspended herself from the completely reliable pipe – and so in death she was wedged in the awkward gap between it and a white-painted window that had been halved lengthwise when this cubicle was partitioned into existence – yet more evidence – if any were needed – of how the hospital altered its own cellular structure to create new morphologies for new pathologies to be diagnosed by psychiatrists accredited by new professional associations . . . while the inmates remained the same , patient only in the way she now was : inert , with no sign of her bowels having been emptied apart from . . . that smell .",test1,0.0
9044,11445.0,NEG,MotherWestWindsAnima.txt,""""""""" Oh , """""""" gasped Johnny Chuck , puffing very hard , for you know he is round and fat and roly-poly and it was hard work for him to run , """""""" what will become of my nice new house and what will there be left to eat ? """"""""",1,IRAC,3.0,4,""""""""" Oh , """""""" gasped Johnny Chuck , puffing very hard , for you know he is round and fat and roly-poly and it was hard work for him to run , """""""" what will become of my nice new house and what will there be left to eat ? """"""""",ML,0.0
13907,17814.0,NEG,PullingerKateMistressofNothingPW.txt,"My Lady directs traffic from the settee , but she is weakened again , and I try to prevent her from working  .",1,IRAC,3.0,4,"My Lady directs traffic from the settee , but she is weakened again , and I try to prevent her from working .",LM,0.0
13757,17388.0,NEG,BulawayoNoVioletWeNeedPW.txt,"Me , I ’m going to Jo ’ burg , that way when things get bad , I can just get on the road and roll without talking to anybody ; you have to be able to return from wherever you go  .",1,IRAC,3.0,4,"Me , I ’m going to Jo ’ burg , that way when things get bad , I can just get on the road and roll without talking to anybody ; you have to be able to return from wherever you go .",LM,0.0
9068,11469.0,NEG,MotherWestWindsAnima.txt,""""""""" Oh , """""""" gasped Johnny Chuck , puffing very hard , for you know he is round and fat and roly-poly and it was hard work for him to run , """""""" what will become of my nice new house and what will there be left to eat ? """"""""",1,IRAC,3.0,4,""""""""" Oh , """""""" gasped Johnny Chuck , puffing very hard , for you know he is round and fat and roly-poly and it was hard work for him to run , """""""" what will become of my nice new house and what will there be left to eat ? """"""""",ML,0.0
5301,5301.0,NEG,PynchonThomasBleedingEdgePW.txt,"Though this discussion did go on , for a school night , quite late , Heidi ’s escapade does n’t rank as high as some offenses Maxine in fact still finds herself brooding about from back in high school — clothes borrowed but never returned , invitations to nonexistent parties , Heidi-arranged hookups with guys Heidi knew were clinically psychopathic  .",1,IRAC,3.0,4,"Though this discussion did go on , for a school night , quite late , Heidi ’s escapade does n’t rank as high as some offenses Maxine in fact still finds herself brooding about from back in high school — clothes borrowed but never returned , invitations to nonexistent parties , Heidi-arranged hookups with guys Heidi knew were clinically psychopathic .",test2,0.0
7125,9521.0,NEG,KrivakAndrewTheSojournPW.txt,"They had come for that purpose , and in the end it assuaged what hardship they found with the two things they knew well this side of the kingdom of heaven : work and family , lone virtues that reminded them of what was good about the old country  .",1,IRAC,3.0,4,"They had come for that purpose , and in the end it assuaged what hardship they found with the two things they knew well this side of the kingdom of heaven : work and family , lone virtues that reminded them of what was good about the old country .",AY,0.0
5218,5218.0,NEG,MullBrandonAWorldWithoutHeroesMG.txt,"He found that by scooping leaves around himself , curling up , and holding still , he eventually felt a little warmer  .",1,IRAC,3.0,4,"He found that by scooping leaves around himself , curling up , and holding still , he eventually felt a little warmer .",test2,0.0
5303,5303.0,NEG,PynchonThomasBleedingEdgePW.txt,"Though this discussion did go on , for a school night , quite late , Heidi ’s escapade does n’t rank as high as some offenses Maxine in fact still finds herself brooding about from back in high school — clothes borrowed but never returned , invitations to nonexistent parties , Heidi-arranged hookups with guys Heidi knew were clinically psychopathic  .",1,IRAC,3.0,4,"Though this discussion did go on , for a school night , quite late , Heidi ’s escapade does n’t rank as high as some offenses Maxine in fact still finds herself brooding about from back in high school — clothes borrowed but never returned , invitations to nonexistent parties , Heidi-arranged hookups with guys Heidi knew were clinically psychopathic .",test2,0.0
5774,5774.0,NEG,VyletaDanTheCrookedMaidPW.txt,"But when I look in the mirror sometimes , in the morning you see , when I ’m still sleepy ( I ’m not a good riser — not that I ’m lazy , mind , I try not to be , but in the morning I find it hard to find my feet , I even get dizzy sometimes ) , I catch sight of the eye , hanging there in the mirror , and , well , for a moment I myself do n’t know what to do with it  .",1,IRAC,3.0,4,"But when I look in the mirror sometimes , in the morning you see , when I ’m still sleepy ( I ’m not a good riser — not that I ’m lazy , mind , I try not to be , but in the morning I find it hard to find my feet , I even get dizzy sometimes ) , I catch sight of the eye , hanging there in the mirror , and , well , for a moment I myself do n’t know what to do with it .",test2,0.0
2422,2422.0,NEG,SelfWillUmbrellaPW.txt,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing  .",1,IRAC,3.0,4,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing . . . That first suicide , which he had not only looked upon but also helped Mboya – the nice nurse – to cut down , had suspended herself from the completely reliable pipe – and so in death she was wedged in the awkward gap between it and a white-painted window that had been halved lengthwise when this cubicle was partitioned into existence – yet more evidence – if any were needed – of how the hospital altered its own cellular structure to create new morphologies for new pathologies to be diagnosed by psychiatrists accredited by new professional associations . . . while the inmates remained the same , patient only in the way she now was : inert , with no sign of her bowels having been emptied apart from . . . that smell .",test1,0.0
4266,4266.0,NEG,Dreamland.txt,"And then at other times it would all be quite different , and he would see the figures of beautiful maidens in gossamer garments , and they would seem to be at play , flinging flecks of sunlight this way and that , or winding and unwinding their flaky veils to fling them saucily across the face of the sun  .",1,IRAC,3.0,4,"And then at other times it would all be quite different , and he would see the figures of beautiful maidens in gossamer garments , and they would seem to be at play , flinging flecks of sunlight this way and that , or winding and unwinding their flaky veils to fling them saucily across the face of the sun .",test2,0.0
8709,11110.0,NEG,ThePearlBoxContaini.txt,"A few hours before his death he revived up , and his first request was to be bathed in the river ; but his mother persuaded him to be sponged only , as the river water would be too cold for his weak frame  .",1,IRAC,3.0,4,"A few hours before his death he revived up , and his first request was to be bathed in the river ; but his mother persuaded him to be sponged only , as the river water would be too cold for his weak frame .",ML,0.0
7932,10333.0,NEG,ParkJessicaFlat-OutLoveYA.txt,"“ If Flat Finn loses what he perceives to be love handles , I ’ll reward him with a one-time double sundae  .",1,IRAC,3.0,4,"“ If Flat Finn loses what he perceives to be love handles , I ’ll reward him with a one-time double sundae . ”",AY,0.0
8328,10729.0,NEG,KinneyJeffCabinFeverMG.txt,if you help me with these groceries i ’ll bet it will be just enough to make santa ’s “ nice ” list !,1,IRAC,3.0,4,if you help me with these groceries i ’ll bet it will be just enough to make santa ’s “ nice ” list !,AY,0.0
13153,16784.0,NEG,JinHaWarTrashPW.txt,"Sometimes when I walk along the streets here , a sudden consternation will overtake me , as though an invisible hand might grip the front of my shirt and pull it out of my belt to reveal my secret to passersby  .",1,IRAC,3.0,4,"Sometimes when I walk along the streets here , a sudden consternation will overtake me , as though an invisible hand might grip the front of my shirt and pull it out of my belt to reveal my secret to passersby .",LM,0.0
2449,2449.0,NEG,SelfWillUmbrellaPW.txt,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing  .",1,IRAC,3.0,4,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing . . . That first suicide , which he had not only looked upon but also helped Mboya – the nice nurse – to cut down , had suspended herself from the completely reliable pipe – and so in death she was wedged in the awkward gap between it and a white-painted window that had been halved lengthwise when this cubicle was partitioned into existence – yet more evidence – if any were needed – of how the hospital altered its own cellular structure to create new morphologies for new pathologies to be diagnosed by psychiatrists accredited by new professional associations . . . while the inmates remained the same , patient only in the way she now was : inert , with no sign of her bowels having been emptied apart from . . . that smell .",test1,0.0
5504,5504.0,NEG,ShafferMaryAnnTheGuernseyLiteraryandPotatoPeelPieBS.txt,I ’ve succeeded in making you feel relieved that I wo n’t be stopping in Scotland  .,1,IRAC,3.0,4,I ’ve succeeded in making you feel relieved that I wo n’t be stopping in Scotland .,test2,0.0
5798,5798.0,NEG,VyletaDanTheCrookedMaidPW.txt,"But when I look in the mirror sometimes , in the morning you see , when I ’m still sleepy ( I ’m not a good riser — not that I ’m lazy , mind , I try not to be , but in the morning I find it hard to find my feet , I even get dizzy sometimes ) , I catch sight of the eye , hanging there in the mirror , and , well , for a moment I myself do n’t know what to do with it  .",1,IRAC,3.0,4,"But when I look in the mirror sometimes , in the morning you see , when I ’m still sleepy ( I ’m not a good riser — not that I ’m lazy , mind , I try not to be , but in the morning I find it hard to find my feet , I even get dizzy sometimes ) , I catch sight of the eye , hanging there in the mirror , and , well , for a moment I myself do n’t know what to do with it .",test2,0.0
2061,2061.0,NEG,AuntJosScrapBagVIAn.txt,"Pa told him to bring a dezzen oranges , if they war n't too high ! """"""""",1,IRAC,3.0,4,"Pa told him to bring a dezzen oranges , if they war n't too high ! """""""" shouted Sol and Seth , running to the door , while the girls smacked their lips at the thought of this rare treat , and Baby threw his apple overboard , as if getting ready for a new cargo .",test1,0.0
2729,2729.0,NEG,NixGarthLordSundayMG.txt,"… It ’s all like a very complicated game , thought Suzy as she spun back towards the Supernumerary  .",1,IRAC,3.0,4,"… It ’s all like a very complicated game , thought Suzy as she spun back towards the Supernumerary .",test1,0.0
12004,14432.0,NEG,AllAboutJohnnieJones.txt,"A child needs not only the touch of the wonder-working wand which transports him to a land of fascinating unrealities , but also the artistic story which reflects the every-day experiences of real life ; artistic in that it touches these daily experiences with an idealism revealing the significance and beauty of that which the jaded taste of the adult designates as """""""" commonplace  .  """"""""",1,IRAC,3.0,4,"A child needs not only the touch of the wonder-working wand which transports him to a land of fascinating unrealities , but also the artistic story which reflects the every-day experiences of real life ; artistic in that it touches these daily experiences with an idealism revealing the significance and beauty of that which the jaded taste of the adult designates as """""""" commonplace . """"""""",MD,0.0
5773,5773.0,NEG,VyletaDanTheCrookedMaidPW.txt,"But when I look in the mirror sometimes , in the morning you see , when I ’m still sleepy ( I ’m not a good riser — not that I ’m lazy , mind , I try not to be , but in the morning I find it hard to find my feet , I even get dizzy sometimes ) , I catch sight of the eye , hanging there in the mirror , and , well , for a moment I myself do n’t know what to do with it  .",1,IRAC,3.0,4,"But when I look in the mirror sometimes , in the morning you see , when I ’m still sleepy ( I ’m not a good riser — not that I ’m lazy , mind , I try not to be , but in the morning I find it hard to find my feet , I even get dizzy sometimes ) , I catch sight of the eye , hanging there in the mirror , and , well , for a moment I myself do n’t know what to do with it .",test2,0.0
2441,2441.0,NEG,SelfWillUmbrellaPW.txt,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing  .",1,IRAC,3.0,4,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing . . . That first suicide , which he had not only looked upon but also helped Mboya – the nice nurse – to cut down , had suspended herself from the completely reliable pipe – and so in death she was wedged in the awkward gap between it and a white-painted window that had been halved lengthwise when this cubicle was partitioned into existence – yet more evidence – if any were needed – of how the hospital altered its own cellular structure to create new morphologies for new pathologies to be diagnosed by psychiatrists accredited by new professional associations . . . while the inmates remained the same , patient only in the way she now was : inert , with no sign of her bowels having been emptied apart from . . . that smell .",test1,0.0
2483,2483.0,NEG,SelfWillUmbrellaPW.txt,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing  .",1,IRAC,3.0,4,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing . . . That first suicide , which he had not only looked upon but also helped Mboya – the nice nurse – to cut down , had suspended herself from the completely reliable pipe – and so in death she was wedged in the awkward gap between it and a white-painted window that had been halved lengthwise when this cubicle was partitioned into existence – yet more evidence – if any were needed – of how the hospital altered its own cellular structure to create new morphologies for new pathologies to be diagnosed by psychiatrists accredited by new professional associations . . . while the inmates remained the same , patient only in the way she now was : inert , with no sign of her bowels having been emptied apart from . . . that smell .",test1,0.0
13920,17827.0,NEG,MarjoriesVacation.txt,"Now , _ I _ think it is an occasion of rejoicing that Marjorie is to go to Grandma 's and have a happy , jolly vacation  .",1,IRAC,3.0,4,"Now , _ I _ think it is an occasion of rejoicing that Marjorie is to go to Grandma 's and have a happy , jolly vacation .",LM,0.0
2823,2823.0,NEG,TheRockyIslandandOt.txt,"It was a sad , dreary-looking island at the first view , and I thought that no one could dwell in it ; but as I looked closer at its shores , I saw that they were covered with children at play  .",1,IRAC,3.0,4,"It was a sad , dreary-looking island at the first view , and I thought that no one could dwell in it ; but as I looked closer at its shores , I saw that they were covered with children at play .",test1,0.0
13785,17692.0,NEG,DeWittPatrickSistersBrothersPW.txt,"As much to myself as to Charlie I said , ‘ He wants to pay for a lead man , that ’s fine  .",1,IRAC,3.0,4,"As much to myself as to Charlie I said , ‘ He wants to pay for a lead man , that ’s fine .",LM,0.0
12437,14898.0,NEG,PriceNoraZoeLettingGoYA.txt,"When it got so bad that I thought I might throw up , I hunched down in my seat and shut my eyes tight  .",1,IRAC,3.0,4,"When it got so bad that I thought I might throw up , I hunched down in my seat and shut my eyes tight .",MD,0.0
4897,4897.0,NEG,LastWordsAFinalColl.txt,W .,3,IRAC,3.0,4,"Reports of the Society , with correspondence on the exchanges of plants and books , and quaint local names of flowers , were given in the Magazine until it was brought to a close after Mrs. EWING 'S death : but I am glad to say that the Society itself is still in existence , and any one who wishes to procure a copy of its Rules can do so by sending a stamped envelope to the Secretary , _ Miss Alice Sargant , 7 Belsize Grove , N. W. _ Miss SARGANT was the originator of the scheme , so its management remains in the best possible hands , and Professor OLIVER , of Kew Gardens , has consented to become President in Mrs. EWING 'S place .",test2,0.0
5257,5257.0,NEG,OrloffEricaInDreamsYA.txt,"It ’s an orphan disease , meaning a disease so rare there is little funding to find a cure  .",1,IRAC,3.0,4,"It ’s an orphan disease , meaning a disease so rare there is little funding to find a cure .",test2,0.0
2406,2406.0,NEG,SelfWillUmbrellaPW.txt,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing  .",1,IRAC,3.0,4,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing . . . That first suicide , which he had not only looked upon but also helped Mboya – the nice nurse – to cut down , had suspended herself from the completely reliable pipe – and so in death she was wedged in the awkward gap between it and a white-painted window that had been halved lengthwise when this cubicle was partitioned into existence – yet more evidence – if any were needed – of how the hospital altered its own cellular structure to create new morphologies for new pathologies to be diagnosed by psychiatrists accredited by new professional associations . . . while the inmates remained the same , patient only in the way she now was : inert , with no sign of her bowels having been emptied apart from . . . that smell .",test1,0.0
12006,14434.0,NEG,AllAboutJohnnieJones.txt,"A child needs not only the touch of the wonder-working wand which transports him to a land of fascinating unrealities , but also the artistic story which reflects the every-day experiences of real life ; artistic in that it touches these daily experiences with an idealism revealing the significance and beauty of that which the jaded taste of the adult designates as """""""" commonplace  .  """"""""",1,IRAC,3.0,4,"A child needs not only the touch of the wonder-working wand which transports him to a land of fascinating unrealities , but also the artistic story which reflects the every-day experiences of real life ; artistic in that it touches these daily experiences with an idealism revealing the significance and beauty of that which the jaded taste of the adult designates as """""""" commonplace . """"""""",MD,0.0
11749,14177.0,NEG,ErskineKathrynMockingbirdMG.txt,"I wish I could go in and say , Devon I ’m hungry , and he ’d grin so his dimples show and he ’d say , You and me both , and we ’d go find Dad and order pizza because it ’s Thursday and we ’d eat warm drippy extra-cheese pizza in front of Wheel of Fortune and Jeopardy  .",1,IRAC,3.0,4,"I wish I could go in and say , Devon I ’m hungry , and he ’d grin so his dimples show and he ’d say , You and me both , and we ’d go find Dad and order pizza because it ’s Thursday and we ’d eat warm drippy extra-cheese pizza in front of Wheel of Fortune and Jeopardy .",MD,0.0
3611,3611.0,NEG,AmongtheFarmyardPeop.txt,sang one Swallow  .,2,IRAC,3.0,4,""""""""" Is n't it good to be home , home , home ! """""""" sang one Swallow .",test1,0.0
2255,2255.0,NEG,WargaJasmineMyHeartAndOtherBlackHolesYA.txt,"My classmates all clamor , shouting out ridiculous things like “ He did n’t have anyone to hang out with on Saturday night ” or “ Football season was over so there was nothing good to watch on TV  .",1,IRAC,3.0,4,"My classmates all clamor , shouting out ridiculous things like “ He did n’t have anyone to hang out with on Saturday night ” or “ Football season was over so there was nothing good to watch on TV . ”",test1,0.0
5784,5784.0,NEG,VyletaDanTheCrookedMaidPW.txt,"But when I look in the mirror sometimes , in the morning you see , when I ’m still sleepy ( I ’m not a good riser — not that I ’m lazy , mind , I try not to be , but in the morning I find it hard to find my feet , I even get dizzy sometimes ) , I catch sight of the eye , hanging there in the mirror , and , well , for a moment I myself do n’t know what to do with it  .",1,IRAC,3.0,4,"But when I look in the mirror sometimes , in the morning you see , when I ’m still sleepy ( I ’m not a good riser — not that I ’m lazy , mind , I try not to be , but in the morning I find it hard to find my feet , I even get dizzy sometimes ) , I catch sight of the eye , hanging there in the mirror , and , well , for a moment I myself do n’t know what to do with it .",test2,0.0
11735,14163.0,NEG,ErskineKathrynMockingbirdMG.txt,"I wish I could go in and say , Devon I ’m hungry , and he ’d grin so his dimples show and he ’d say , You and me both , and we ’d go find Dad and order pizza because it ’s Thursday and we ’d eat warm drippy extra-cheese pizza in front of Wheel of Fortune and Jeopardy  .",1,IRAC,3.0,4,"I wish I could go in and say , Devon I ’m hungry , and he ’d grin so his dimples show and he ’d say , You and me both , and we ’d go find Dad and order pizza because it ’s Thursday and we ’d eat warm drippy extra-cheese pizza in front of Wheel of Fortune and Jeopardy .",MD,0.0
5807,5807.0,NEG,VyletaDanTheCrookedMaidPW.txt,"But when I look in the mirror sometimes , in the morning you see , when I ’m still sleepy ( I ’m not a good riser — not that I ’m lazy , mind , I try not to be , but in the morning I find it hard to find my feet , I even get dizzy sometimes ) , I catch sight of the eye , hanging there in the mirror , and , well , for a moment I myself do n’t know what to do with it  .",1,IRAC,3.0,4,"But when I look in the mirror sometimes , in the morning you see , when I ’m still sleepy ( I ’m not a good riser — not that I ’m lazy , mind , I try not to be , but in the morning I find it hard to find my feet , I even get dizzy sometimes ) , I catch sight of the eye , hanging there in the mirror , and , well , for a moment I myself do n’t know what to do with it .",test2,0.0
2453,2453.0,NEG,SelfWillUmbrellaPW.txt,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing  .",1,IRAC,3.0,4,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing . . . That first suicide , which he had not only looked upon but also helped Mboya – the nice nurse – to cut down , had suspended herself from the completely reliable pipe – and so in death she was wedged in the awkward gap between it and a white-painted window that had been halved lengthwise when this cubicle was partitioned into existence – yet more evidence – if any were needed – of how the hospital altered its own cellular structure to create new morphologies for new pathologies to be diagnosed by psychiatrists accredited by new professional associations . . . while the inmates remained the same , patient only in the way she now was : inert , with no sign of her bowels having been emptied apart from . . . that smell .",test1,0.0
6583,6589.0,NEG,TheLittleDogTrustyTh.txt,"Very , very little children must not read this story ; for they can not understand it : they will not know what is meant by a liar and a boy of truth  .",1,IRAC,3.0,4,"Very , very little children must not read this story ; for they can not understand it : they will not know what is meant by a liar and a boy of truth .",AY,0.0
9365,11782.0,NEG,FourWindsFarm.txt,"They did look battered about and storm-tossed -- all except the pines , who are used to that kind of life , I suppose , and did their duty manfully as sentinels on guard round the old brown house , in which , as I said , the boy Gratian first opened his baby eyes to the light  .",1,IRAC,3.0,4,"They did look battered about and storm-tossed -- all except the pines , who are used to that kind of life , I suppose , and did their duty manfully as sentinels on guard round the old brown house , in which , as I said , the boy Gratian first opened his baby eyes to the light .",ML,0.0
3130,3130.0,NEG,CassKieraTheEliteYA.txt,"He was n’t technically my boyfriend anymore — he ’d broken up with me before my name was even drawn for the Selection — but when he showed up at the palace as one of the guards , all the feelings I ’d been trying to let go of flooded my heart  .",1,IRAC,3.0,4,"He was n’t technically my boyfriend anymore — he ’d broken up with me before my name was even drawn for the Selection — but when he showed up at the palace as one of the guards , all the feelings I ’d been trying to let go of flooded my heart .",test1,0.0
3978,3978.0,NEG,BulawayoNoVioletWeNeedPW.txt,"I bite into a sweet guava ; I do n’t like grinding the bull guava seeds , because they are tough and it takes a long time to do , so I grind them just slightly , sometimes swallow them whole even though I know what will happen later when I ’m squatting  .",1,IRAC,3.0,4,"I bite into a sweet guava ; I do n’t like grinding the bull guava seeds , because they are tough and it takes a long time to do , so I grind them just slightly , sometimes swallow them whole even though I know what will happen later when I ’m squatting .",test2,0.0
2409,2409.0,NEG,SelfWillUmbrellaPW.txt,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing  .",1,IRAC,3.0,4,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing . . . That first suicide , which he had not only looked upon but also helped Mboya – the nice nurse – to cut down , had suspended herself from the completely reliable pipe – and so in death she was wedged in the awkward gap between it and a white-painted window that had been halved lengthwise when this cubicle was partitioned into existence – yet more evidence – if any were needed – of how the hospital altered its own cellular structure to create new morphologies for new pathologies to be diagnosed by psychiatrists accredited by new professional associations . . . while the inmates remained the same , patient only in the way she now was : inert , with no sign of her bowels having been emptied apart from . . . that smell .",test1,0.0
4898,4898.0,NEG,LastWordsAFinalColl.txt,W .,3,IRAC,3.0,4,"Reports of the Society , with correspondence on the exchanges of plants and books , and quaint local names of flowers , were given in the Magazine until it was brought to a close after Mrs. EWING 'S death : but I am glad to say that the Society itself is still in existence , and any one who wishes to procure a copy of its Rules can do so by sending a stamped envelope to the Secretary , _ Miss Alice Sargant , 7 Belsize Grove , N. W. _ Miss SARGANT was the originator of the scheme , so its management remains in the best possible hands , and Professor OLIVER , of Kew Gardens , has consented to become President in Mrs. EWING 'S place .",test2,0.0
6585,6591.0,NEG,TheLittleDogTrustyTh.txt,"Very , very little children must not read this story ; for they can not understand it : they will not know what is meant by a liar and a boy of truth  .",1,IRAC,3.0,4,"Very , very little children must not read this story ; for they can not understand it : they will not know what is meant by a liar and a boy of truth .",AY,0.0
1726,1726.0,NEG,AlexanderKwameTheCrossoverMG.txt,"But , as I got older and started getting game , the name took on a new meaning  .",1,IRAC,3.0,4,"But , as I got older and started getting game , the name took on a new meaning .",test1,0.0
4797,4797.0,NEG,LastWordsAFinalColl.txt,"The Game of the Earthly Paradise was received with great delight by the readers of the story ; one family of children adopted the word """""""" Mary-meadowing """""""" to describe the work which they did towards beautifying hedges and bare places ; and my sister received many letters of enquiry about the various plants mentioned in her tale  .",1,IRAC,3.0,4,"The Game of the Earthly Paradise was received with great delight by the readers of the story ; one family of children adopted the word """""""" Mary-meadowing """""""" to describe the work which they did towards beautifying hedges and bare places ; and my sister received many letters of enquiry about the various plants mentioned in her tale .",test2,0.0
2510,2510.0,NEG,SelfWillUmbrellaPW.txt,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing  .",1,IRAC,3.0,4,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing . . . That first suicide , which he had not only looked upon but also helped Mboya – the nice nurse – to cut down , had suspended herself from the completely reliable pipe – and so in death she was wedged in the awkward gap between it and a white-painted window that had been halved lengthwise when this cubicle was partitioned into existence – yet more evidence – if any were needed – of how the hospital altered its own cellular structure to create new morphologies for new pathologies to be diagnosed by psychiatrists accredited by new professional associations . . . while the inmates remained the same , patient only in the way she now was : inert , with no sign of her bowels having been emptied apart from . . . that smell .",test1,0.0
4273,4273.0,NEG,Dreamland.txt,"And then at other times it would all be quite different , and he would see the figures of beautiful maidens in gossamer garments , and they would seem to be at play , flinging flecks of sunlight this way and that , or winding and unwinding their flaky veils to fling them saucily across the face of the sun  .",1,IRAC,3.0,4,"And then at other times it would all be quite different , and he would see the figures of beautiful maidens in gossamer garments , and they would seem to be at play , flinging flecks of sunlight this way and that , or winding and unwinding their flaky veils to fling them saucily across the face of the sun .",test2,0.0
